#TYPE System.Data.DataRow
"id","tray_id","tray_type","tray_item_id","tray_item","tray_catalog_nbr","tray_item_qty","tray_item_desc","tray_barcode","tray_lot_nbr","tray_exp_date","chk_out","chk_out_by","chk_out_dttm","create_dttm","create_by","modify_dttm","modify_by","tray_status","tray_status_dttm","tray_status_by","db_lock"
"501","21","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"502","21","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"503","21","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"504","21","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"505","22","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"506","22","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"507","22","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"508","22","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"509","22","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"510","22","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"511","22","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"512","22","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"513","22","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"514","22","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"515","22","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"516","22","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"517","22","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"518","22","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"519","22","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"520","22","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"521","22","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"522","22","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"523","22","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"524","22","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"525","22","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"526","22","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"527","22","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"528","22","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"529","23","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"530","23","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"531","23","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"532","23","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"533","23","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"534","23","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"535","23","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"536","23","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"537","23","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"538","23","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"539","23","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"540","23","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"541","23","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"542","23","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"543","23","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"544","23","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"545","23","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"546","23","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"547","23","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"548","23","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"549","23","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"550","23","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"551","23","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"552","23","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"553","24","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"554","24","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"555","24","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"556","24","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"557","24","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"558","24","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"559","24","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"560","24","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"561","24","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"562","24","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"563","24","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"564","24","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"565","24","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"566","24","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"567","24","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"568","24","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"569","24","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"570","24","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"571","24","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"572","24","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"573","24","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"574","24","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"575","24","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"576","24","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"577","25","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"578","25","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"579","25","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"580","25","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"581","25","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"582","25","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"583","25","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"584","25","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"585","25","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"586","25","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"587","25","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"588","25","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"589","25","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"590","25","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"591","25","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"592","25","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"593","25","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"594","25","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"595","25","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"596","25","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"597","25","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"598","25","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"599","25","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"600","25","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"601","26","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"602","26","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"603","26","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"604","26","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"605","26","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"606","26","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"607","26","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"608","26","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"609","26","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"610","26","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"611","26","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"612","26","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"613","26","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"614","26","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"615","26","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"616","26","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"617","26","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"618","26","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"619","26","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"620","26","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"621","26","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"622","26","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"623","26","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"624","26","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"625","27","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"626","27","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"627","27","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"628","27","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"629","27","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"630","27","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"631","27","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"632","27","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"633","27","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"634","27","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"635","27","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"636","27","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"637","27","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"638","27","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"639","27","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"640","27","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"641","27","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"642","27","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"643","27","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"644","27","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"645","27","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"646","27","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"647","27","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"648","27","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"649","28","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"650","28","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"651","28","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"652","28","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"653","28","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"654","28","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"655","28","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"656","28","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"657","28","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"658","28","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"659","28","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"660","28","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"661","28","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"662","28","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"663","28","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"664","28","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"665","28","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"666","28","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"667","28","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"668","28","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"669","28","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"670","28","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"671","28","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"672","28","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"673","29","MA3","1","31470","7N8399","5","CONNECTOR MICRO CLAVE CLEAR","","","","False","","","","","","","0","","","False"
"674","29","MA3","2","270","CDL1007","6","PREP ALCOHOL PAD 200/BX","","","","False","","","","","","","0","","","False"
"675","29","MA3","3","3162","B10800","6","SWAB 70% ISPRP 3.15% CHG 1ML","","","","False","","","","","","","0","","","False"
"676","29","MA3","4","2848","8881540111","5","CANNULA BLUNT VIAL ACCESS STRL","","","","False","","","","","","","0","","","False"
"677","29","MA3","5","9890","305175","5","NDL HPO 20GA 1IN RW BD PP REG","","","","False","","","","","","","0","","","False"
"678","29","MA3","6","9870","11811022F","4","NDL HYPO BLUNT 18GA 1.5IN","","","","False","","","","","","","0","","","False"
"679","29","MA3","7","8750","306201","3","IV CATH 16GA X 1.25IN RADOPQ PU","","","","False","","","","","","","0","","","False"
"680","29","MA3","8","8800","306501","3","IV CATH 18GA X 1 1/4"" PROTECT","","","","False","","","","","","","0","","","False"
"681","29","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
"682","29","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"683","29","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"684","29","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"685","29","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"686","29","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"687","29","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"688","29","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"689","29","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"690","29","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"691","29","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"692","29","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"693","29","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"694","29","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"695","29","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"696","29","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"697","30","MA3","23","7022","7N8391","5","SET EXT 7"" HIGH PRSS STND BORE W/BONDED","","","","False","","","","","","","0","","","False"
"698","30","MA3","24","8980","DYND74271","4","IV START KIT 100/CA","","","","False","","","","","","","0","","","False"
"699","30","MA3","22","14930","1183500777","5","SYRINGE 35CC LUER LOK  56/BX","","","","False","","","","","","","0","","","False"
"700","30","MA3","21","14900","1182000777","5","SYR MNJCT 20ML LF STRL SFT PK LL TIP ","","","","False","","","","","","","0","","","False"
"701","30","MA3","20","14870","302995","5","SYRINGE 10ML LF LUER LOK  200/CT","","","","False","","","","","","","0","","","False"
"702","30","MA3","19","14850","1180600777","5","SYRINGE MNJCT 6ML LF STRL SFT PK LL TIP","","","","False","","","","","","","0","","","False"
"703","30","MA3","18","14980","1180300777","5","SYR MNJCT 3ML LF STRL SFPK GRAD BRL PLNG","","","","False","","","","","","","0","","","False"
"704","30","MA3","17","10160","405181","1","NDL SPNL BLK 3.5IN 22GA BD QNCK STDLN BVL","","","","False","","","","","","","0","","","False"
"705","30","MA3","16","10070","405184","1","NDL SPNL 3.5IN 18GA BD QNCK ANES STRL LF DISP","","","","False","","","","","","","0","","","False"
"706","30","MA3","15","9530","PEN3051","1","PENNLIGHT EXM PLS HI INTNS ILUM","","","","False","","","","","","","0","","","False"
"707","30","MA3","14","1770","D4510","1","SCPL SS PERM LCK PSTN RTRCT BLDE SLDR SLIP RST FNGR GRP SRG 10","","","","False","","","","","","","0","","","False"
"708","30","MA3","13","9920","8881850110","5","NDL HYPO 21GA 1IN MNJCT MGLN SS PP","","","","False","","","","","","","0","","","False"
"709","30","MA3","12","15640","1538S-2","1","TAPE 2IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"710","30","MA3","11","15610","1538S-1","1","TAPE 1IN X 1.5YD CLOTH DURAPORE","","","","False","","","","","","","0","","","False"
"711","30","MA3","10","9860","8881850815","5","NDL HYPO 18GA 1.5IN MNJCT MGLN","","","","False","","","","","","","0","","","False"
"712","30","MA3","9","8860","306701","3","IV CATH 20GA X 1"" PROTECT","","","","False","","","","","","","0","","","False"
